date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:24%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/mujeres)
20:14:24	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:24%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Rojo)
20:14:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:24%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Rojo)
20:14:24	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:24%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/botines-mujer?tag=Color_Negro)
20:14:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:25%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/botines-mujer?tag=Color_Negro)
20:14:25	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:25%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Negro)
20:14:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:25%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Negro)
20:14:26	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:25%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Dorado)
20:14:26	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:26%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Dorado)
20:14:26	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:26%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Azul)
20:14:27	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:26%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Color_Azul)
20:14:27	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:27%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/sandalias-mujer?tag=Forma_Taco_Plano)
20:14:27	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:27%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/sandalias-mujer?tag=Forma_Taco_Plano)
20:14:27	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:27%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Mat_Capellada_Cuero)
20:14:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:28%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/listado_productos?tag=Mat_Capellada_Cuero)
20:14:28	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Nov%202017%2023:14:28%20GMT	http://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/formulario-de-cambios-y-devoluciones)
20:14:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2017%20Nov%202017%2023:14:28%20GMT	https://www.placare.com/costos-de-despacho	www.placare.com/costos-de-despacho	(from https://www.placare.com/formulario-de-cambios-y-devoluciones)
20:14:29	687/687	---M--	500	error ('Internal%20Server%20Error')	text/plain	date:Fri,%2017%20Nov%202017%2023:14:28%20GMT	https://www.placare.com/static/js/frubik.js	www.placare.com/static/js/frubik.js	(from https://www.placare.com/cambios-y-devoluciones)
20:14:29	687/687	---M--	500	error ('Internal%20Server%20Error')	text/plain	date:Fri,%2017%20Nov%202017%2023:14:29%20GMT	https://www.placare.com/static/js/frubik.js	www.placare.com/static/js/frubik.js	(from https://www.placare.com/cambios-y-devoluciones)
20:14:29	687/687	---M--	500	error ('Internal%20Server%20Error')	text/plain	date:Fri,%2017%20Nov%202017%2023:14:29%20GMT	https://www.placare.com/static/css/page.edit.css	www.placare.com/static/css/page.edit.css	(from https://www.placare.com/contact)
20:14:30	687/687	---M--	500	error ('Internal%20Server%20Error')	text/plain	date:Fri,%2017%20Nov%202017%2023:14:29%20GMT	https://www.placare.com/static/css/page.edit.css	www.placare.com/static/css/page.edit.css	(from https://www.placare.com/contact)
